num_containers,cpu,arrival_rate,instant_tps,avg_cpu_util,prev_arrival_rate,response_time
3,49,24,21,0.6865986394557823,25,795.72
2,47,25,12,0.7539361702127659,24,1619.84
3,42,24,20,0.7365873015873017,25,786.46
3,42,23,19,0.773888888888889,24,783.51
1,45,22,9,0.7926666666666667,23,2404.4
1,48,22,9,0.7404166666666666,22,2430.71
3,48,22,20,0.6820833333333334,22,566.5
2,40,23,14,0.83125,22,1221.26
2,45,23,14,0.752,23,1406.26
3,40,24,20,0.7799166666666667,23,794.3
3,45,24,20,0.7468148148148148,24,776.36
3,47,26,20,0.7283687943262411,24,848.74
3,47,27,21,0.7378723404255318,26,881.44
3,46,30,20,0.7339855072463768,27,1179.39
3,48,29,20,0.7110416666666668,30,1024.63
1,40,26,9,0.8865,29,2851.81
1,47,23,9,0.7559574468085106,26,2529.1
3,40,19,18,0.71725,23,446.36
1,40,17,9,0.88175,19,1886.78
1,43,14,8,0.82,17,1560.87
3,45,7,6,0.23296296296296293,14,211.44
2,40,5,5,0.27737500000000004,7,166.27
1,40,4,4,0.5165,5,231.26
1,46,3,3,0.27217391304347827,4,179.33
2,40,4,4,0.22875,3,159.47
3,41,3,3,0.10674796747967479,4,153.46
2,40,3,3,0.1795,3,162.58
2,49,2,2,0.09122448979591836,3,173.89
3,42,2,2,0.08515873015873013,2,170.95
2,46,3,3,0.14445652173913046,2,184.97
3,45,4,4,0.1348148148148148,3,169.36
2,42,6,5,0.32,4,181.83
3,47,10,10,0.3480851063829787,6,207.26
3,48,14,13,0.4566666666666667,10,265.46
1,49,18,9,0.7259183673469387,14,1980.31
2,44,21,13,0.7211363636363636,18,1230.07
1,47,22,9,0.7523404255319148,21,2419.52
3,42,24,18,0.7380952380952381,22,902.03
2,46,25,14,0.7589130434782609,24,1445.28
3,49,27,20,0.6696598639455783,25,1025.07
1,43,27,9,0.8218604651162791,27,2983.33
3,40,27,20,0.8295833333333333,27,970.83
3,49,26,21,0.6709523809523809,27,887.27
1,46,27,9,0.7726086956521739,26,2969.1
1,40,27,9,0.888,27,2927.16
2,41,27,14,0.7840243902439026,27,1550.41
1,47,26,9,0.7544680851063829,27,2850.27
1,40,25,9,0.88025,26,2768.07
2,40,24,15,0.870125,25,1285.18
2,46,25,14,0.7369565217391305,24,1413.73
3,45,24,19,0.7113333333333334,25,829.54
2,42,23,13,0.7222619047619048,24,1333.55
1,42,22,9,0.8442857142857142,23,2427.17
1,42,22,9,0.8557142857142856,22,2375.82
3,48,22,20,0.6799999999999999,22,681.82
3,40,23,19,0.8417499999999999,22,803.99
1,44,23,9,0.8027272727272726,23,2507.41
3,42,24,19,0.815,23,779.77
2,42,24,13,0.6710714285714285,24,1406.89
1,46,26,9,0.7628260869565218,24,2861.67
2,49,27,14,0.7087755102040816,26,1454.3
2,44,30,13,0.71875,27,1959.58
2,42,29,15,0.7827380952380952,30,1668.57
1,47,26,9,0.7495744680851064,29,2857.2
1,41,23,9,0.8690243902439025,26,2523.83
3,48,19,18,0.6445138888888889,23,516.84
3,40,17,16,0.6814999999999999,19,409.0
1,40,14,7,0.93625,17,1949.43
3,49,7,7,0.23006802721088432,14,152.2
3,42,5,5,0.2003968253968254,7,140.75
1,49,4,4,0.33673469387755095,5,125.55
1,48,3,3,0.2572916666666667,4,127.71
2,48,4,4,0.19843750000000002,3,140.43
2,43,3,3,0.13744186046511628,4,134.04
2,40,3,3,0.165,3,130.46
2,49,2,2,0.08795918367346937,3,133.46
2,44,2,2,0.12704545454545454,2,132.56
3,40,3,3,0.108,2,146.45
1,45,4,4,0.36266666666666664,3,176.77
1,43,6,6,0.5527906976744186,4,243.87
1,41,10,8,0.8641463414634147,6,1099.42
2,43,14,13,0.7184883720930233,10,412.68
3,44,18,18,0.6682575757575756,14,311.91
2,40,21,15,0.8532500000000001,18,1072.96
2,40,22,15,0.896125,21,1166.49
3,45,24,19,0.7430370370370372,22,796.86
3,41,25,21,0.7980487804878049,24,830.51
2,46,27,15,0.7064130434782608,25,1591.55
2,45,27,13,0.6504444444444445,27,1687.72
3,40,27,20,0.7999166666666667,27,962.4
2,43,26,14,0.766860465116279,27,1405.16
2,47,27,14,0.751063829787234,26,1692.61
2,42,27,14,0.7507142857142857,27,1558.25
3,46,27,20,0.7181884057971015,27,999.34
2,49,26,14,0.7074489795918366,27,1499.16
3,48,25,19,0.6154166666666667,26,840.4
1,48,24,6,0.76125,25,3801.3
1,45,25,9,0.7884444444444445,24,2748.62
2,42,24,13,0.6978571428571428,25,1390.5
1,44,23,9,0.8099999999999999,24,2538.07
2,42,22,13,0.7847619047619048,23,1249.35
1,47,22,9,0.7612765957446808,22,2402.08
2,44,22,14,0.7713636363636364,22,1184.37
1,46,23,9,0.7695652173913045,22,2536.93
2,44,23,13,0.7789772727272727,23,1355.38
2,43,24,15,0.7930232558139536,23,1261.4
2,49,24,13,0.6842857142857143,24,1378.51
3,46,26,18,0.6899275362318842,24,1022.96
3,43,27,20,0.8186046511627907,26,946.58
3,43,30,17,0.670232558139535,27,1233.96
2,46,29,14,0.7294565217391306,30,1706.75
3,41,23,19,0.8145528455284553,29,785.55
3,43,19,18,0.7336434108527132,23,435.82
2,43,17,15,0.7890697674418604,19,735.37
2,49,14,13,0.63,17,338.98
2,43,7,7,0.3733720930232558,14,149.47
1,44,5,5,0.4572727272727272,7,167.03
1,49,4,4,0.33306122448979586,5,142.48
3,45,3,3,0.10725925925925923,4,140.33
2,45,4,4,0.23411111111111113,3,148.78
3,41,3,3,0.11365853658536584,4,139.36
1,40,3,3,0.31675,3,127.98
2,47,2,2,0.09127659574468085,3,135.83
3,43,2,2,0.07527131782945735,2,144.89
2,40,3,3,0.182,2,157.73
2,49,4,4,0.19724489795918365,3,172.4
1,44,6,6,0.5452272727272727,4,248.25
1,49,10,8,0.7242857142857142,6,1100.44
1,44,14,9,0.8054545454545454,10,1535.33
1,45,18,9,0.7868888888888889,14,1988.18
1,44,21,8,0.8011363636363635,18,2336.77
1,49,22,9,0.7214285714285714,21,2406.39
1,40,24,9,0.89325,22,2631.85
1,44,25,9,0.805681818181818,24,2750.07
2,49,27,14,0.6822448979591836,25,1543.88
1,49,27,7,0.7565306122448979,27,3817.47
1,42,27,9,0.8438095238095238,27,2984.51
2,46,26,13,0.6759782608695653,27,1546.36
1,42,27,9,0.8442857142857142,26,2983.73
1,42,27,9,0.8526190476190476,27,2927.86
2,48,27,12,0.6256250000000001,27,1731.02
1,43,26,9,0.8262790697674419,27,2846.12
1,42,25,9,0.8519047619047618,26,2719.39
1,47,24,9,0.7504255319148936,25,2657.82
2,49,25,13,0.7208163265306122,24,1466.97
3,43,24,18,0.658139534883721,25,916.0
2,44,23,15,0.7667045454545454,24,1270.71
1,47,22,9,0.7534042553191489,23,2445.49
2,49,22,13,0.6447959183673468,22,1312.64
3,42,22,19,0.7705555555555557,22,749.58
1,47,23,9,0.7559574468085106,22,2507.14
2,48,23,14,0.6761458333333333,23,1293.28
3,42,24,18,0.7254761904761905,23,852.94
2,49,24,15,0.7347959183673469,24,1329.09
2,40,26,14,0.892,24,1577.13
3,49,27,18,0.6732653061224488,26,1089.02
1,45,30,9,0.7888888888888889,27,3278.31
3,47,29,19,0.6738297872340425,30,1093.38
1,40,26,9,0.88425,29,2849.54
3,40,23,20,0.8660833333333334,26,738.15
1,46,19,9,0.7765217391304349,23,2075.01
1,42,17,9,0.8435714285714285,19,1863.74
2,48,14,13,0.6578125,17,478.46
1,41,7,7,0.6826829268292683,14,162.34
2,41,5,5,0.2825609756097561,7,140.14
3,44,4,4,0.16999999999999996,5,151.5
2,40,3,3,0.194875,4,136.15
3,45,4,4,0.14607407407407408,3,154.46
2,48,3,3,0.13208333333333333,4,137.13
1,40,3,3,0.31325,3,124.66
2,49,2,2,0.09438775510204081,3,130.68
3,48,2,2,0.06569444444444444,2,138.11
2,46,3,3,0.1665217391304348,2,135.19
2,43,4,4,0.2230232558139535,3,142.98
1,43,6,6,0.5632558139534884,4,150.54
1,40,10,9,0.887,6,1079.94
2,49,14,13,0.6583673469387754,10,447.92
2,48,18,14,0.6778125,14,913.71
1,49,21,9,0.7240816326530611,18,2332.14
2,46,22,14,0.7171739130434783,21,1173.92
1,44,24,9,0.8009090909090909,22,2665.7
1,48,25,9,0.7427083333333333,24,2710.91
1,48,27,9,0.739375,25,2960.53
3,48,27,19,0.6731944444444445,27,1070.34
3,45,27,17,0.7054074074074073,27,1057.92
2,40,26,14,0.827875,27,1485.97
2,49,27,13,0.5955102040816327,26,1632.29
1,45,27,9,0.786,27,2973.1
2,42,27,15,0.8441666666666666,27,1504.81
1,47,26,9,0.7542553191489362,27,2776.43
1,44,25,9,0.8088636363636363,26,2678.97
1,48,24,9,0.7427083333333333,25,2596.84
1,45,25,9,0.7906666666666666,24,2736.9
2,40,24,13,0.79825,25,1378.91
2,48,23,12,0.6326041666666667,24,1428.73
3,47,22,19,0.7264539007092198,23,639.77
3,46,22,19,0.7155797101449276,22,664.5
1,44,22,8,0.8031818181818181,22,2447.34
1,43,23,9,0.8244186046511628,22,2545.57
3,41,23,18,0.7008943089430896,23,864.06
3,41,24,20,0.8307317073170732,23,722.23
3,48,24,19,0.6483333333333334,24,802.37
1,44,26,9,0.8111363636363635,24,2862.51
2,48,27,14,0.6638541666666667,26,1527.22
2,46,30,13,0.6782608695652175,27,1912.76
1,45,29,9,0.7911111111111111,30,3182.58
3,42,26,18,0.7256349206349206,29,947.02
1,47,23,9,0.7534042553191489,26,2555.87
2,46,19,15,0.7383695652173914,23,918.06
3,40,17,16,0.6819166666666666,19,360.7
2,45,14,13,0.6844444444444444,17,373.21
2,43,7,7,0.3656976744186047,14,154.95
3,41,5,5,0.18845528455284555,7,149.79
2,40,4,4,0.24325,5,134.93
3,43,3,3,0.11186046511627908,4,138.08
1,49,4,4,0.3351020408163265,3,144.34
3,43,3,3,0.12031007751937985,4,142.27
2,45,3,3,0.15322222222222223,3,134.3
2,46,2,2,0.10347826086956521,3,137.44
3,43,2,2,0.07310077519379844,2,140.4
3,43,3,3,0.11248062015503876,2,138.26
1,49,4,4,0.32857142857142857,3,133.6
1,44,6,6,0.5495454545454546,4,199.95
2,41,10,10,0.5620731707317074,6,252.14
2,43,14,13,0.7615116279069768,10,487.58
2,45,18,13,0.6930000000000001,14,909.23
2,44,21,13,0.7185227272727273,18,1150.64
1,46,22,9,0.7760869565217392,21,2438.37
1,42,24,9,0.8454761904761905,22,2650.79
3,49,25,19,0.6584353741496598,24,861.64
2,45,27,14,0.7275555555555555,25,1493.18
3,47,27,20,0.7300709219858156,27,1021.96
1,47,27,9,0.7568085106382978,27,2934.0
1,43,26,9,0.8309302325581396,27,2827.82
3,46,27,19,0.7043478260869567,26,1059.5
2,47,27,14,0.6828723404255318,27,1570.16
3,47,27,19,0.7226950354609929,27,1036.49
1,41,26,9,0.8609756097560975,27,2855.0
2,43,25,15,0.7675581395348837,26,1337.54
1,45,24,9,0.7868888888888889,25,2642.98
3,41,25,19,0.7741463414634147,24,871.1
3,44,24,20,0.7887121212121213,25,897.98
3,43,23,19,0.7562790697674419,24,794.47
3,43,22,19,0.7587596899224807,23,652.42
2,43,22,13,0.7493023255813954,22,1225.84
2,44,22,15,0.7721590909090909,22,1169.21
1,42,23,9,0.843095238095238,22,2543.78
3,42,23,18,0.6941269841269841,23,852.17
1,40,24,9,0.88375,23,2644.32
1,43,24,9,0.8244186046511628,24,2620.0
3,41,26,19,0.833739837398374,24,934.84
3,45,27,19,0.6768888888888889,26,1019.78
1,46,30,9,0.7695652173913045,27,3306.02
2,40,29,14,0.8063750000000001,30,1693.24
1,46,26,9,0.7754347826086957,29,2836.38
1,46,23,9,0.7741304347826088,26,2525.99
3,48,19,18,0.656875,23,430.2
3,48,17,16,0.5763194444444445,19,274.1
3,46,14,14,0.48898550724637685,17,223.95
2,47,7,7,0.35574468085106387,14,161.2
2,40,5,5,0.278,7,141.67
2,46,4,4,0.18956521739130436,5,147.49
2,42,3,3,0.1630952380952381,4,132.83
3,44,4,4,0.14484848484848484,3,134.77
2,46,3,3,0.14750000000000002,4,132.41
3,41,3,3,0.11951219512195123,3,135.28
2,42,2,2,0.10773809523809523,3,131.83
2,43,2,2,0.10197674418604652,2,134.0
3,45,3,3,0.10118518518518518,2,139.38
1,41,4,4,0.38536585365853665,3,129.17
2,41,6,6,0.3124390243902439,4,179.77
2,42,10,10,0.5379761904761905,6,243.72
2,42,14,14,0.7170238095238095,10,364.72
2,49,18,15,0.7294897959183673,14,848.73
3,45,21,20,0.7394074074074074,18,589.75
2,48,22,14,0.7108333333333333,21,1291.1
2,42,24,14,0.7827380952380952,22,1318.46
3,40,25,19,0.8214166666666666,24,915.32
1,48,27,9,0.7395833333333334,25,2979.08
1,43,27,9,0.826046511627907,27,2952.76
1,41,27,9,0.863658536585366,27,2955.46
1,45,26,9,0.7884444444444445,27,2851.24
1,41,27,9,0.8641463414634147,26,2965.66
2,45,27,14,0.6933333333333334,27,1477.45
3,42,27,19,0.7762698412698412,27,1008.89
1,45,26,9,0.7866666666666666,27,2873.99
1,49,25,9,0.7218367346938774,26,2745.81
2,48,24,14,0.6739583333333333,25,1250.83
1,47,25,9,0.7593617021276595,24,2748.13
1,43,24,9,0.8232558139534885,25,2629.02
2,46,23,14,0.7717391304347826,24,1294.12
2,46,22,13,0.7379347826086957,23,1214.55
3,47,22,19,0.6609219858156028,22,701.29
1,44,22,9,0.8109090909090909,22,2409.14
1,47,23,9,0.755531914893617,22,2535.07
2,45,23,14,0.7167777777777777,23,1261.89
2,47,24,15,0.7736170212765957,23,1382.71
2,43,26,14,0.8096511627906977,24,1457.47
1,44,27,9,0.806590909090909,26,2978.69
3,44,30,19,0.7531818181818182,27,1271.93
2,45,29,13,0.6428888888888888,30,1847.82
3,45,26,18,0.6688148148148148,29,986.85
1,45,23,9,0.7868888888888889,26,2534.48
3,46,19,18,0.6497101449275363,23,562.96
1,41,17,9,0.8607317073170733,19,1886.52
1,42,14,9,0.8414285714285713,17,1555.03
2,44,7,7,0.35374999999999995,14,164.25
3,46,5,5,0.18007246376811595,7,151.18
1,40,4,4,0.3995,5,129.98
1,48,3,3,0.25875000000000004,4,126.84
2,42,4,4,0.24357142857142855,3,146.77
2,45,3,3,0.16244444444444445,4,134.46
3,49,3,3,0.10380952380952378,3,136.94
1,45,2,2,0.18977777777777777,3,126.02
2,47,2,2,0.10648936170212764,2,133.28
2,43,3,3,0.16755813953488374,2,150.06
3,49,4,4,0.13054421768707483,3,163.64
3,44,6,6,0.22386363636363635,4,190.31
3,47,10,10,0.3395744680851064,6,204.54
3,47,14,13,0.4885106382978723,10,253.19
2,40,18,15,0.907875,14,884.45
2,48,21,13,0.6479166666666668,18,1192.84
2,42,22,12,0.7301190476190476,21,1326.78
2,46,24,14,0.7307608695652175,22,1234.62
1,41,25,9,0.8609756097560975,24,2750.18
1,47,27,9,0.7529787234042553,25,2967.08
2,43,27,14,0.8234883720930234,27,1495.97
1,47,27,9,0.7504255319148936,27,3000.55
2,44,26,14,0.7388636363636364,27,1484.45
3,45,27,17,0.6554814814814816,26,1069.26
3,40,27,19,0.8226666666666665,27,990.84
2,40,27,11,0.70575,27,1935.54
3,48,26,19,0.6660416666666668,27,914.78
2,49,25,14,0.6954081632653061,26,1522.47
3,47,24,19,0.7019858156028367,25,772.12
2,47,25,14,0.735,24,1382.24
3,43,24,20,0.8186821705426357,25,816.75
3,47,23,18,0.6236879432624113,24,772.71
2,42,22,12,0.7503571428571428,23,1342.57
2,45,22,14,0.7385555555555556,22,1176.14
2,40,22,12,0.752125,22,1333.31
2,42,23,14,0.86,22,1389.93
2,40,23,13,0.8185,23,1279.16
3,42,24,19,0.7881746031746033,23,900.32
1,49,24,9,0.7226530612244897,24,2640.96
3,41,26,20,0.7639024390243904,24,943.68
1,45,27,9,0.7891111111111111,26,2972.14
1,45,30,9,0.7904444444444444,27,3299.25
3,40,29,20,0.79975,30,1122.71
1,44,26,9,0.8043181818181818,29,2867.96
3,41,23,20,0.80130081300813,26,790.28
3,40,19,18,0.7315,23,384.17
2,43,17,14,0.8005813953488372,19,831.41
3,43,14,14,0.576124031007752,17,214.68
1,45,7,7,0.6268888888888889,14,171.68
2,47,5,5,0.23765957446808508,7,163.33
3,45,4,4,0.1502962962962963,5,156.69
1,48,3,3,0.27270833333333333,4,127.63
1,45,4,4,0.3688888888888889,3,128.32
2,49,3,3,0.14255102040816325,4,135.95
1,45,3,3,0.2811111111111111,3,127.52
2,48,2,2,0.089375,3,132.33
2,43,2,2,0.12162790697674417,2,136.91
1,40,3,3,0.31325,2,125.36
3,45,4,4,0.1402962962962963,3,146.52
1,40,6,6,0.59725,4,207.93
3,45,10,10,0.3554074074074074,6,243.33
1,46,14,9,0.7684782608695653,10,1537.03
2,42,18,12,0.6748809523809524,14,1016.74
3,45,21,19,0.7261481481481482,18,542.04
1,48,22,9,0.7372916666666667,21,2429.35
3,40,24,20,0.87675,22,779.63
2,42,25,13,0.7601190476190476,24,1527.01
2,47,27,14,0.7078723404255319,25,1669.06
2,45,27,13,0.7055555555555555,27,1720.81
2,45,27,13,0.6993333333333333,27,1596.44
2,45,26,12,0.7032222222222223,27,1653.13
1,48,27,8,0.7339583333333334,26,3012.77
1,44,27,9,0.8109090909090909,27,2947.47
3,42,27,19,0.7632539682539683,27,1006.53
2,47,26,16,0.77,27,1513.53
2,44,25,15,0.7632954545454546,26,1449.93
3,49,24,20,0.6196598639455781,25,777.64
1,49,25,7,0.7587755102040816,24,3547.68
2,45,24,13,0.6861111111111111,25,1462.61
3,40,23,20,0.8673333333333334,24,668.56
2,47,22,14,0.7109574468085106,23,1213.59
1,43,22,9,0.8239534883720931,22,2403.48
1,46,22,9,0.77,22,2420.57
3,42,23,20,0.7836507936507937,22,745.29
2,42,23,14,0.7767857142857143,23,1221.24
3,47,24,19,0.6464539007092199,23,858.32
1,47,24,7,0.7953191489361702,24,3236.05
1,41,26,9,0.8663414634146342,24,2855.16
2,47,27,12,0.6391489361702127,26,1714.92
2,46,30,13,0.6646739130434783,27,1804.38
2,40,29,15,0.851,30,1616.88
2,41,26,15,0.8590243902439024,29,1448.36
3,48,23,19,0.6541666666666667,26,750.04
2,45,19,15,0.7647777777777778,23,976.56
2,45,17,14,0.6709999999999999,19,831.64
1,46,14,9,0.7706521739130435,17,1550.81
1,41,7,7,0.6736585365853659,14,209.28
1,40,5,5,0.50025,7,146.63
2,47,4,4,0.18861702127659571,5,140.7
1,43,3,3,0.28488372093023256,4,123.52
2,40,4,4,0.251,3,137.24
1,45,3,3,0.2733333333333333,4,124.47
3,42,3,3,0.1271428571428571,3,144.51
2,42,2,2,0.11833333333333333,3,131.7
2,45,2,2,0.10088888888888886,2,134.56
2,47,3,3,0.1503191489361702,2,154.63
2,49,4,4,0.18693877551020407,3,164.32
3,40,6,6,0.2444166666666667,4,165.68
3,43,10,10,0.38457364341085276,6,187.1
1,48,14,9,0.74,10,1539.8
1,40,18,9,0.88975,14,1998.27
2,44,21,14,0.7974999999999999,18,1128.2
1,47,22,9,0.7517021276595744,21,2438.89
1,49,24,8,0.7181632653061224,22,2698.81
3,44,25,19,0.762121212121212,24,902.27
2,45,27,14,0.7215555555555555,25,1540.45
2,43,27,13,0.7124418604651164,27,1655.25
1,48,27,9,0.7375,27,2984.89
1,43,26,9,0.8213953488372093,27,2858.54
2,43,27,15,0.779186046511628,26,1631.06
1,43,27,9,0.8265116279069767,27,2978.79
1,46,27,9,0.775,27,2966.32
3,40,26,19,0.83625,27,894.03
1,43,25,9,0.8211627906976745,26,2769.86
2,43,24,12,0.6661627906976745,25,1577.93
1,45,25,9,0.7895555555555556,24,2777.15
3,46,24,18,0.6723913043478261,25,894.01
1,43,23,9,0.82,24,2547.19
3,44,22,18,0.7154545454545455,23,738.03
1,46,22,9,0.767608695652174,22,2424.15
3,47,22,18,0.6880851063829787,22,815.83
1,41,23,9,0.8602439024390245,22,2538.91
2,47,23,15,0.7723404255319148,23,1253.11
2,44,24,15,0.7435227272727273,23,1356.29
2,47,24,14,0.6741489361702128,24,1364.94
3,46,26,19,0.6774637681159421,24,950.19
3,47,27,19,0.6549645390070922,26,1109.59
2,49,30,16,0.7462244897959183,27,1757.88
1,42,29,9,0.844047619047619,30,3180.48
1,47,26,9,0.7531914893617021,29,2854.47
1,41,23,9,0.8646341463414635,26,2525.36
3,41,19,18,0.77739837398374,23,457.51
2,48,17,15,0.7142708333333334,19,761.97
2,43,14,13,0.7563953488372093,17,413.73
2,43,7,7,0.3954651162790698,14,164.32
1,48,5,5,0.41520833333333335,7,171.88
3,46,4,4,0.1523913043478261,5,151.11
1,44,3,3,0.2756818181818182,4,147.38
3,43,4,4,0.16612403100775192,3,149.75
3,49,3,3,0.10353741496598638,4,155.84
2,46,3,3,0.1507608695652174,3,144.57
1,48,2,2,0.16416666666666668,3,156.47
1,49,2,2,0.16387755102040816,2,151.68
1,46,3,3,0.25565217391304346,2,185.83
1,40,4,4,0.395,3,184.63
2,46,6,6,0.3332608695652174,4,165.34
3,42,10,10,0.39888888888888885,6,161.89
3,43,14,13,0.536201550387597,10,216.25
1,45,18,9,0.786,14,1989.8
3,45,21,18,0.6582222222222223,18,619.54
3,41,22,21,0.7960975609756098,21,521.85
3,40,24,21,0.8711666666666665,22,732.95
1,46,25,9,0.7673913043478261,24,2737.05
3,43,27,20,0.745891472868217,25,895.55
2,46,27,16,0.7806521739130435,27,1439.01
3,48,27,20,0.67625,27,983.88
1,41,26,9,0.862439024390244,27,2879.64
3,42,27,19,0.8082539682539683,26,1029.89
2,49,27,16,0.7161224489795919,27,1481.75
2,42,27,15,0.8021428571428572,27,1474.99
3,48,26,20,0.6652777777777779,27,861.24
2,43,25,15,0.7908139534883721,26,1385.78
1,42,24,9,0.8395238095238095,25,2644.41
1,44,25,9,0.8070454545454545,24,2745.09
2,41,24,13,0.7723170731707318,25,1425.42
3,48,23,19,0.6756944444444445,24,763.87
1,42,22,9,0.8409523809523809,23,2424.12
2,44,22,15,0.8095454545454545,22,1147.62
1,46,22,9,0.7704347826086957,22,2415.74
2,47,23,13,0.6661702127659573,22,1311.81
1,40,23,9,0.8875,23,2538.93
2,40,24,16,0.823125,23,1388.12
2,43,24,15,0.8033720930232559,24,1278.5
1,44,26,9,0.8029545454545454,24,2892.3
1,42,27,9,0.8516666666666666,26,2962.71
2,40,30,14,0.842375,27,1742.16
2,47,29,13,0.6880851063829787,30,1775.42
2,42,26,13,0.7183333333333334,29,1585.99
3,44,23,19,0.7312121212121213,26,767.31
3,45,19,18,0.6717037037037037,23,425.81
1,42,17,9,0.8433333333333333,19,1889.6
1,43,14,9,0.7186046511627907,17,1544.76
3,41,7,7,0.2730894308943089,14,151.96
1,42,5,5,0.47642857142857137,7,135.7
1,45,4,4,0.36666666666666664,5,132.07
1,45,3,3,0.2742222222222222,4,126.63
2,47,4,4,0.19840425531914893,3,150.12
1,44,3,3,0.27999999999999997,4,127.28
3,46,3,3,0.1163768115942029,3,142.36
2,46,2,2,0.10293478260869565,3,131.11
2,48,2,2,0.09624999999999999,2,139.7
1,43,3,3,0.28511627906976744,2,152.9
1,43,6,6,0.5597674418604651,3,218.97
3,42,10,10,0.392063492063492,6,187.81
3,45,14,13,0.5137777777777778,10,258.6
1,47,18,9,0.7536170212765957,14,1985.39
3,47,21,19,0.7256737588652481,18,560.03
1,42,22,9,0.8488095238095238,21,2431.56
2,43,24,14,0.7830232558139535,22,1249.12
1,46,25,9,0.7730434782608696,24,2736.61
1,42,27,9,0.84,25,2972.98
1,42,27,9,0.8457142857142856,27,2957.54
3,40,27,18,0.7161666666666666,27,1064.37
2,44,26,15,0.8284090909090909,27,1418.94
3,40,27,20,0.8463333333333333,26,938.09
3,40,27,19,0.8336666666666667,27,1062.28
1,48,27,9,0.733125,27,2972.41
3,41,26,20,0.8294308943089431,27,919.93
2,47,25,15,0.6954255319148935,26,1366.65
3,45,24,19,0.7412592592592593,25,834.11
1,49,25,9,0.716938775510204,24,2767.45
3,45,24,19,0.690962962962963,25,824.09
1,48,23,9,0.7402083333333334,24,2535.7
2,40,22,14,0.85825,23,1195.05
1,46,22,9,0.7708695652173914,22,2445.61
3,47,22,18,0.6198581560283688,22,716.82
2,47,23,13,0.7858510638297872,22,1590.4
2,42,23,14,0.8189285714285713,23,1280.96
3,45,24,19,0.6197037037037036,23,869.44
2,49,24,15,0.720204081632653,24,1373.93
3,43,26,20,0.7573643410852713,24,906.52
2,43,27,13,0.7769767441860466,26,1547.48
1,44,30,9,0.8029545454545454,27,3289.5
3,47,29,20,0.7382978723404255,30,1005.62
3,44,26,20,0.7288636363636364,29,890.02
3,47,23,21,0.7115602836879432,26,682.58
1,49,19,9,0.7261224489795918,23,2085.32
1,43,17,9,0.8251162790697675,19,1844.66
2,49,14,13,0.6359183673469387,17,435.82
2,40,7,7,0.391,14,144.71
3,42,5,5,0.18579365079365082,7,137.48
2,46,4,4,0.1989130434782609,5,141.9
3,44,3,3,0.10856060606060605,4,153.84
3,48,4,4,0.14375000000000002,3,177.17
1,42,3,3,0.2919047619047619,4,144.48
2,46,3,3,0.14010869565217393,3,143.88
3,49,2,2,0.07816326530612244,3,151.77
3,44,2,2,0.07037878787878787,2,154.93
2,41,3,3,0.16597560975609757,2,147.84
1,41,4,4,0.49,3,178.99
3,44,6,6,0.22492424242424244,4,151.36
3,47,10,10,0.36283687943262405,6,200.57
1,40,14,8,0.87975,10,1561.88
2,49,18,15,0.6973469387755101,14,844.85
1,43,21,9,0.8227906976744186,18,2302.96
2,47,22,14,0.712659574468085,21,1144.87
3,45,24,19,0.722074074074074,22,909.68
2,41,25,16,0.8860975609756099,24,1423.46
3,46,27,19,0.6700000000000002,25,1029.09
1,41,27,9,0.8626829268292684,27,2935.76
2,48,27,15,0.6684375,27,1471.49
1,45,26,9,0.7922222222222222,27,2814.16
3,45,27,20,0.7233333333333334,26,985.79
3,43,27,20,0.8048062015503876,27,974.61
2,42,27,16,0.8683333333333333,27,1503.18
2,45,26,15,0.7749999999999999,27,1357.23
2,46,25,15,0.7434782608695653,26,1303.03
3,48,24,19,0.6669444444444443,25,844.02
1,48,25,9,0.74,24,2748.4
2,44,24,14,0.7660227272727271,25,1272.88
1,40,23,8,0.8835,24,2565.69
3,41,22,19,0.7533333333333334,23,729.8
2,45,22,16,0.7966666666666666,22,1141.38
1,46,22,9,0.77,22,2430.01
2,43,23,14,0.7994186046511629,22,1187.41
2,44,23,16,0.8148863636363636,23,1305.74
3,48,24,19,0.6997222222222222,23,803.37
2,41,24,15,0.8667073170731708,24,1219.97
1,45,26,9,0.7886666666666666,24,2850.2
2,47,27,14,0.6845744680851064,26,1493.48
2,45,30,15,0.7702222222222223,27,1635.59
3,49,29,20,0.7131972789115646,30,1143.03
1,42,26,9,0.8452380952380951,29,2860.09
1,44,23,9,0.8068181818181818,26,2533.16
1,41,19,9,0.8775609756097561,23,2078.81
1,43,17,9,0.8213953488372093,19,1870.22
3,44,14,14,0.5314393939393939,17,221.98
2,41,7,6,0.35707317073170736,14,183.37
2,42,5,5,0.2805952380952381,7,176.58
1,40,4,4,0.41975,5,166.06
1,46,3,3,0.27,4,126.46
3,43,4,4,0.15550387596899226,3,143.18
3,43,3,3,0.11186046511627908,4,135.19
3,41,3,3,0.13008130081300814,3,137.14
1,43,2,2,0.19,3,124.87
2,48,2,2,0.09895833333333333,2,133.39
3,46,3,3,0.106231884057971,2,136.89
3,46,4,4,0.13724637681159424,3,139.12
3,45,6,6,0.23266666666666666,4,172.81
2,40,10,10,0.55975,6,200.26
1,40,14,9,0.888,10,1527.2
1,40,18,9,0.89475,14,1989.43
1,47,21,9,0.7553191489361701,18,2307.58
1,49,22,9,0.7240816326530611,21,2433.48
